
File Name,Model,C10,C20,C30,RMSE,Iterations,Fevals
"PorcineAorticValverad3_0.2.csv","Yeoh","-0.005604052914188418","0.0015899332856534054","-0.00014136127917097757","2.6607","Check Fevals","192"
"PorcineAorticValverad2_0.2.csv","Yeoh","0.00010101569507296387","-0.00005650900422626624","0.0000110442491025315","0.1345","Check Fevals","540"
"PorcineAorticValverad1_0.2.csv","Yeoh","-0.00028001399703729617","0.00006184687335330975","-2.8251303647666e-7","0.0993","Check Fevals","248"
"PorcineAorticValveCirc3_0.2.csv","Yeoh","0.0023003609615597715","-0.00135768926003342","0.00025485761302764367","0.0862","Check Fevals","395"
